# Belize transact 2, daytime
# file,device,device_direction,gunshot_direction,impulse_start,decay_start,tail_start,tail_end
# 004 C gun1
58FFCA11.wav,011,780,t,t,0.712,0.772,0.922,1.082
# 011 D gun2
58FFCE11.wav,011,396,t,a,0.581,0.624,0.795,1.075
58FFCE51.wav,011,396,t,t,0.533,0.611,0.749,1.055
# 011 G gun2
58FFD091.wav,011,276,t,t,0.722,0.770,0.941,1.535
# 008 C gun1
58FFB612.wav,008,594,t,a,0.446,0.526,0.686,0.962
58FFB652.wav,008,594,t,t,0.799,0.902,1.145,1.404
58FFB692.wav,008,594,t,t,0.576,0.626,0.706,0.812
# 008 C gun2
58FFB6D2.wav,008,594,t,a,0.802,0.875,1.161,1.291
58FFB712.wav,008,594,t,a,0.596,0.642,0.968,1.098
58FFB752.wav,008,594,t,a,0.849,0.885,1.181,1.408
58FFB812.wav,008,594,t,t,0.699,0.752,1.045,1.381
58FFB852.wav,008,594,t,t,0.632,0.743,1.005,1.353
58FFB892.wav,008,594,t,t,0.865,0.909,1.014,1.535
# 008 E gun2
58FFBD12.wav,008,497,t,t,0.339,0.417,0.497,0.761
58FFBCD2.wav,008,497,t,t,0.513,0.595,0.697,1.139
# 008 F gun2
58FFBF92.wav,008,430,a,a,0.740,0.836,1.196,1.629
# 008 B gun1
58FFC092.wav,008,372,a,a,0.538,0.996,1.223,1.634
58FFC0D2.wav,008,372,a,a,0.834,1.324,1.494,2.150
58FFC112.wav,008,372,a,t,0.513,0.959,1.160,2.018
58FFC152.wav,008,372,a,t,0.708,1.296,1.724,2.474
# 008 B gun2
58FFC192.wav,008,372,a,t,0.872,1.474,1.774,2.027
58FFC1D2.wav,008,372,a,t,0.526,1.085,1.305,1.494
58FFC212.wav,008,372,a,t,1.015,1.581,1.934,2.143
58FFC252.wav,008,372,a,a,1.195,1.667,1.837,2.097
58FFC292.wav,008,372,a,a,0.922,1.441,1.594,2.533
58FFC2D2.wav,008,372,a,a,0.862,1.364,1.557,1.790
# 008 A gun1
58FFC892.wav,008,586,a,t,1.178,1.251,1.364,1.544
# 008 D gun2
58FFCE12.wav,008,198,a,t,1.082,1.137,1.358,1.859
58FFCE52.wav,008,198,a,a,0.674,0.822,1.005,1.294
# 008 G gun2
58FFD092.wav,008,230,t,t,0.287,0.458,0.649,0.966
# 006 C gun1
58FFB612.wav,006,594,a,a,0.519,0.649,1.118,1.321
58FFB652.wav,006,594,a,t,0.839,0.945,1.378,1.627
58FFB692.wav,006,594,a,t,0.912,0.948,1.211,1.378
# 006 C gun2
58FFB6D2.wav,006,594,a,a,1.038,1.138,1.597,1.897
58FFB712.wav,006,594,a,a,0.579,0.692,1.208,1.501
58FFB752.wav,006,594,a,a,1.028,1.128,1.641,1.947
58FFB812.wav,006,594,a,t,0.666,0.742,1.012,1.231
58FFB852.wav,006,594,a,t,0.649,0.696,0.955,1.268
58FFB893.wav,006,594,a,t,0.672,0.722,1.035,1.305
# 006 E gun2
58FFBD13.wav,006,489,a,t,0.513,0.574,0.818,1.153
58FFBCD2.wav,006,489,a,t,1.050,1.121,1.490,1.870
# 006 F gun2
58FFBF92.wav,006,425,t,a,0.330,0.401,0.585,1.011
# 006 B gun1
58FFC092.wav,006,372,t,a,1.308,1.847,1.977,2.326
58FFC0D2.wav,006,372,t,a,1.501,1.973,2.303,2.629
58FFC112.wav,006,372,t,t,1.072,1.611,1.800,2.366
58FFC152.wav,006,372,t,t,1.587,2.160,2.399,2.859
# 006 B gun2
58FFC192.wav,006,372,t,t,0.852,1.408,1.667,2.220
58FFC1D2.wav,006,372,t,t,1.035,1.581,1.797,2.363
58FFC212.wav,006,372,t,t,1.953,2.506,2.689,3.015
58FFC252.wav,006,372,t,a,0.912,1.434,1.601,1.934
58FFC293.wav,006,372,t,a,1.165,1.664,1.780,2.173
58FFC2D2.wav,006,372,t,a,1.211,1.764,1.930,2.176
# 006 D gun2
58FFCE52.wav,006,198,t,t,0.547,0.679,0.836,1.191
58FFCE12.wav,006,198,t,a,0.519,0.579,0.722,1.182
# 006 G gun2
58FFD092.wav,006,259,a,a,0.385,0.497,0.713,1.057
# 003 C gun1
58FFB694.wav,003,792,t,t,1.587,1.614,1.631,1.664
# 003 C gun2
58FFB814.wav,003,792,t,t,0.905,0.938,0.972,1.012
# 003 E gun2
58FFBD14.wav,003,649,t,t,0.469,0.513,0.572,0.661
# 003 B gun1
58FFC094.wav,003,411,t,t,1.471,1.577,1.767,2.027
58FFC0D4.wav,003,411,t,t,1.235,1.295,1.488,1.654
58FFC114.wav,003,411,t,a,0.988,1.085,1.295,1.488
58FFC154.wav,003,411,t,a,0.859,0.982,1.122,1.275
# 003 B gun2
58FFC194.wav,003,411,t,a,1.185,1.275,1.501,1.714
58FFC1D4.wav,003,411,t,a,0.779,0.879,1.151,1.361
58FFC214.wav,003,411,t,a,0.473,0.559,0.872,1.118
58FFC254.wav,003,411,t,t,0.642,0.742,0.909,1.102
58FFC294.wav,003,411,t,t,0.752,0.802,0.955,1.122
58FFC2D4.wav,003,411,t,t,0.636,0.682,0.842,0.968
# 003 A gun1
58FFC895.wav,003,389,a,t,0.809,0.869,0.942,1.028
# 003 A gun2
58FFCA14.wav,003,389,a,t,1.012,1.092,1.305,1.471
# 003 D gun2
58FFCE14.wav,003,24,t,a,0.563,0.845,1.027,1.408
58FFCE54.wav,003,24,t,t,0.683,0.977,1.228,1.611
# 013 C gun1
58FFB693.wav,013,792,a,t,0.749,0.779,0.859,0.925
# 013 C gun2
58FFB813.wav,013,792,a,t,0.606,0.642,0.726,0.869
# 013 E gun2
58FFBD13.wav,013,649,a,t,0.435,0.474,0.524,0.638
58FFBCD3.wav,013,649,a,t,0.795,0.822,0.934,1.043
# 013 F gun2
58FFBF93.wav,013,374,a,t,0.456,0.485,0.572,0.670
# 013 B gun1
58FFC093.wav,013,389,a,t,0.716,0.795,1.058,1.291
58FFC0D3.wav,013,389,a,t,0.852,0.938,1.195,1.381
58FFC113.wav,013,389,a,a,0.825,0.938,1.158,1.318
58FFC153.wav,013,389,a,a,1.065,1.151,1.411,1.657
# 013 B gun2
58FFC193.wav,013,389,a,a,1.135,1.265,1.511,1.717
58FFC1D3.wav,013,389,a,a,0.825,0.938,1.205,1.388
58FFC213.wav,013,389,a,a,0.526,0.623,0.872,1.115
58FFC253.wav,013,389,a,t,0.799,0.905,1.062,1.241
58FFC293.wav,013,389,a,t,0.576,0.652,0.792,0.972
58FFC2D3.wav,013,389,a,t,0.533,0.596,0.749,0.902
# 013 A gun1
58FFC853.wav,013,389,t,t,0.745,0.795,0.935,1.248
58FFC893.wav,013,389,t,t,0.872,0.915,0.975,1.155
# 013 A gun2
58FFC993.wav,013,389,t,t,0.795,0.849,0.879,0.922
58FFCA13.wav,013,389,t,t,0.549,0.582,0.622,0.686
# 013 D gun2
58FFCE13.wav,013,24,a,a,0.841,1.018,1.216,1.570
58FFCE53.wav,013,24,a,t,1.071,1.267,1.506,1.927
# 005 C gun1
58FFB611.wav,005,994,t,a,0.506,0.596,0.942,1.171
# 005 C gun2
58FFB691.wav,005,994,t,t,0.812,0.855,0.922,0.985
58FFB6D0.wav,005,994,t,a,0.499,0.616,0.875,1.042
58FFB710.wav,005,994,t,a,2.632,2.752,3.012,3.161
58FFB750.wav,005,994,t,a,1.378,1.514,1.714,1.840
58FFB810.wav,005,994,t,t,0.932,0.975,1.161,1.657
58FFB890.wav,005,994,t,t,0.626,0.676,0.765,0.952
# 005 E gun2
58FFBCD0.wav,005,828,t,t,0.503,0.560,0.761,1.046
58FFBD11.wav,005,828,t,t,0.845,0.900,1.009,1.260
# 005 F gun2
58FFBF91.wav,005,421,t,t,0.444,0.515,0.649,0.898
# 005 B gun1
58FFC090.wav,005,411,t,t,0.835,0.892,0.968,1.515
58FFC0D0.wav,005,411,t,t,2.196,2.250,2.369,2.729
58FFC110.wav,005,411,t,a,0.672,0.892,1.415,1.939
58FFC150.wav,005,411,t,a,0.649,0.889,1.417,2.041
# 005 B gun2
58FFC190.wav,005,411,t,a,0.709,0.889,1.440,2.037
58FFC1D1.wav,005,411,t,a,1.468,1.607,1.790,2.130
58FFC211.wav,005,411,t,a,0.536,0.656,1.071,1.929
58FFC251.wav,005,411,t,t,1.075,1.141,1.513,1.985
58FFC290.wav,005,411,t,t,0.696,0.775,0.942,1.335
58FFC2D1.wav,005,411,t,t,0.429,0.503,0.656,1.115
# 005 A gun1
58FFC811.wav,005,188,a,a,1.012,1.125,1.275,1.962
58FFC851.wav,005,188,a,t,0.915,0.955,1.135,2.522
58FFC891.wav,005,188,a,t,0.453,0.503,0.629,1.708
# 005 A gun2
58FFC8D1.wav,005,188,a,a,1.285,1.398,1.544,2.110
58FFC911.wav,005,188,a,a,1.937,1.990,2.170,2.729
58FFC951.wav,005,188,a,a,0.759,0.885,1.092,1.607
58FFC990.wav,005,188,a,t,1.328,1.488,1.624,2.626
58FFC9D0.wav,005,188,a,t,0.596,0.636,0.812,1.431
58FFCA10.wav,005,188,a,t,0.925,0.972,1.255,1.681
# 005 D gun2
58FFCE10.wav,005,202,t,a,0.330,0.453,0.879,1.497
58FFCE51.wav,005,202,t,t,0.351,0.431,0.831,1.533
# 005 G gun2
58FFD091.wav,005,505,t,t,0.608,0.786,1.100,1.590
# 009 C gun2
58FFB810.wav,009,994,a,t,0.865,0.889,1.008,1.175
# 009 E gun2
58FFBCD0.wav,009,826,a,t,0.426,0.467,0.554,0.642
58FFBD10.wav,009,826,a,t,0.583,0.620,0.813,1.005
# 009 F gun2
58FFBF90.wav,009,422,a,t,0.223,0.303,0.396,0.458
# 009 B gun2
58FFC2D0.wav,009,527,a,t,1.058,1.095,1.171,1.231
58FFC250.wav,009,527,a,t,0.529,0.612,0.895,1.161
58FFC290.wav,009,527,a,t,0.519,0.582,0.722,0.968
# 009 A gun1
58FFC810.wav,009,188,a,t,0.682,0.755,0.955,1.148
58FFC850.wav,009,188,a,a,1.484,1.581,1.784,2.130
58FFC890.wav,009,188,a,a,0.862,0.968,1.201,1.448
# 009 A gun2
58FFC8D0.wav,009,188,a,t,0.692,0.919,1.092,1.301
58FFC910.wav,009,188,a,t,1.075,1.305,1.444,1.611
58FFC950.wav,009,188,a,t,0.749,0.899,1.035,1.255
58FFC990.wav,009,188,a,a,1.478,1.661,1.794,2.083
58FFC9D0.wav,009,188,a,a,0.636,0.682,0.759,0.952
58FFCA10.wav,009,188,a,a,1.338,1.381,1.508,1.721
# 009 D gun2
58FFCE10.wav,009,202,a,a,0.597,0.756,0.984,1.392
58FFCE50.wav,009,202,a,t,0.649,0.724,0.980,1.394
# 009 G gun2
58FFD090.wav,009,500,a,a,0.519,0.588,0.724,0.852
# 000 C gun1
58FFB611.wav,000,336,t,a,0.499,0.579,0.779,1.107
58FFB651.wav,000,336,t,t,0.907,1.039,1.255,1.549
58FFB691.wav,000,336,t,t,0.367,0.435,0.508,0.615
# 000 C gun2
58FFB6D1.wav,000,336,t,a,1.107,1.276,1.497,1.777
58FFB711.wav,000,336,t,a,0.362,0.469,0.667,0.911
58FFB751.wav,000,336,t,a,1.301,1.451,1.827,2.239
58FFB811.wav,000,336,t,a,0.601,0.645,0.852,1.419
# 000 E gun2
58FFBD51.wav,000,195,t,t,0.711,0.888,1.062,1.399
# 000 B gun1
58FFC151.wav,000,552,a,t,0.800,0.843,1.009,1.399
# 000 B gun2
58FFC1D1.wav,000,552,a,t,0.503,0.570,0.688,0.863
58FFC191.wav,000,552,a,t,0.636,0.677,0.793,0.907
# 000 A gun1
58FFC891.wav,000,982,a,t,0.314,0.390,0.501,0.611
# 000 D gun2
58FFCE11.wav,000,596,a,t,0.923,1.034,1.141,1.246
# 021 C gun2
58FFB814.wav,021,720,t,t,0.499,0.533,0.581,0.652
58FFB854.wav,021,720,t,t,0.606,0.636,0.677,0.708
# 021 E gun2
58FFBCD4.wav,021,485,t,t,0.759,0.790,0.854,0.936
58FFBD14.wav,021,485,t,t,0.476,0.538,0.772,0.980
# 021 F gun2
58FFBF94.wav,021,552,a,a,0.811,0.852,0.957,1.264
# 021 B gun1
58FFC094.wav,021,538,t,t,0.396,0.456,0.677,0.948
58FFC0D4.wav,021,538,t,t,0.440,0.565,0.802,1.125
58FFC114.wav,021,538,t,a,0.529,0.718,0.902,1.221
58FFC154.wav,021,538,t,a,0.818,1.005,1.219,1.508
# 021 B gun2
58FFC294.wav,021,538,t,a,0.262,0.435,0.604,0.934
58FFC1D4.wav,021,538,t,a,0.715,0.909,1.105,1.408
58FFC254.wav,021,538,t,a,0.415,0.547,0.795,1.052
58FFC194.wav,021,538,t,t,0.583,0.745,0.948,1.232
58FFC214.wav,021,538,t,t,0.708,0.923,1.100,1.560
58FFC2D4.wav,021,538,t,t,0.779,0.948,1.146,1.415
# 021 D gun2
58FFCE14.wav,021,211,a,t,0.816,0.895,1.043,1.267
58FFCE54.wav,021,211,a,a,0.472,0.576,0.752,0.911
# 020 C gun1
58FFB611.wav,020,689,t,a,0.595,0.658,0.752,0.847
58FFB691.wav,020,689,t,t,0.713,0.749,0.822,0.902
58FFB651.wav,020,689,t,t,0.720,0.754,0.850,0.952
# 020 C gun2
58FFB711.wav,020,689,t,a,1.005,1.059,1.157,1.285
58FFB851.wav,020,689,t,t,0.285,0.326,0.399,0.458
58FFB811.wav,020,689,t,t,0.435,0.469,0.517,0.574
58FFB6D1.wav,020,689,t,a,0.549,0.608,0.708,0.831
# 020 E gun2
58FFBCD1.wav,020,775,t,t,0.526,0.570,0.670,0.718
58FFBD11.wav,020,775,t,t,1.371,1.403,1.563,1.736
# 020 F gun2
58FFBF91.wav,020,203,a,a,0.226,0.280,0.401,0.558
# 020 B gun1
58FFC091.wav,020,33,a,a,0.462,0.620,0.768,0.904
# 020 B gun2
58FFC211.wav,020,33,a,t,0.674,0.749,0.898,1.071
# 020 D gun2
58FFCE51.wav,020,374,a,a,0.620,0.704,0.763,0.888
# 020 G gun2
58FFD091.wav,020,117,t,a,0.476,0.531,0.745,1.296
